,sample_id,project_id,assembly_id,sample_name,sample_type,environment,isolation_source,technology,latitude_and_longitude,location,country,city,host,species,collected_date,platform,altitude,host_disease,data_type,download
6176,CNS0708681,CNP0004049,CNA0058410,GOMC.bin.9903,marine metagenome,Ocean,,metagenome,29.47 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__WTBG01;o__CAIYCZ01;f__CAIYCZ01;g__DSVK01;s__,2011-11-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708681/
6177,CNS0708682,CNP0004049,CNA0058415,GOMC.bin.9904,marine metagenome,Ocean,,metagenome,29.47 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JAADJB01;f__JAADJB01;g__;s__,2011-11-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708682/
6178,CNS0708683,CNP0004049,CNA0058418,GOMC.bin.9905,marine metagenome,Ocean,,metagenome,29.47 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__;s__,2011-11-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708683/
6179,CNS0708684,CNP0004049,CNA0058422,GOMC.bin.9906,marine metagenome,Ocean,,metagenome,29.47 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__Thioploca;s__,2011-11-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708684/
6180,CNS0708685,CNP0004049,CNA0058427,GOMC.bin.9907,marine metagenome,Ocean,,metagenome,29.47 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11222;f__UBA11222;g__UBA11222;s__UBA11222 sp003454415,2011-11-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708685/
6181,CNS0708686,CNP0004049,CNA0058431,GOMC.bin.9908,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA11855;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708686/
6182,CNS0708687,CNP0004049,CNA0058438,GOMC.bin.9909,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708687/
6183,CNS0708688,CNP0004049,CNA0058442,GOMC.bin.9910,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__JACAEY01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708688/
6184,CNS0708689,CNP0004049,CNA0058447,GOMC.bin.9911,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota_E;c__MBNT15;o__MBNT15;f__MBNT15;g__CSP1-8;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708689/
6185,CNS0708690,CNP0004049,CNA0058450,GOMC.bin.9912,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708690/
6186,CNS0708691,CNP0004049,CNA0058455,GOMC.bin.9913,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__Desulfatiglandaceae;g__B46-G9;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708691/
6187,CNS0708692,CNP0004049,CNA0058460,GOMC.bin.9914,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__SM23-35;g__UBA2194;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708692/
6188,CNS0708693,CNP0004049,CNA0058466,GOMC.bin.9915,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__4572-78;f__J111;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708693/
6189,CNS0708694,CNP0004049,CNA0058471,GOMC.bin.9916,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__RI-92;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708694/
6190,CNS0708695,CNP0004049,CNA0058477,GOMC.bin.9917,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__MSB-5A5;f__SM1-73;g__CAIVRH01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708695/
6191,CNS0708696,CNP0004049,CNA0058481,GOMC.bin.9918,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Ignavibacteria;o__Ignavibacteriales;f__Ignavibacteriaceae;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708696/
6192,CNS0708697,CNP0004049,CNA0058486,GOMC.bin.9919,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__UBA6898;g__Sulfobium;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708697/
6193,CNS0708698,CNP0004049,CNA0058491,GOMC.bin.9920,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanoregulaceae;g__UBA9949;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708698/
6194,CNS0708699,CNP0004049,CNA0058496,GOMC.bin.9921,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__DSXZ01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708699/
6195,CNS0708700,CNP0004049,CNA0058501,GOMC.bin.9922,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__UBA10834;f__UBA10834;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708700/
6196,CNS0708701,CNP0004049,CNA0058506,GOMC.bin.9923,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Zixibacteria;c__MSB-5A5;o__UBA10806;f__4484-95;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708701/
6197,CNS0708702,CNP0004049,CNA0058510,GOMC.bin.9924,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobaccia;o__Desulfobaccales;f__0-14-0-80-60-11;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708702/
6198,CNS0708703,CNP0004049,CNA0058515,GOMC.bin.9925,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__FEB-25;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708703/
6199,CNS0708704,CNP0004049,CNA0058520,GOMC.bin.9926,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708704/
6200,CNS0708705,CNP0004049,CNA0058525,GOMC.bin.9927,marine metagenome,Ocean,,metagenome,29.47 N 89.92 W,Atlantic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__JABMQB01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708705/
6201,CNS0708706,CNP0004049,CNA0058529,GOMC.bin.9928,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;g__UBA4179;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708706/
6202,CNS0708707,CNP0004049,CNA0058534,GOMC.bin.9929,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708707/
6203,CNS0708708,CNP0004049,CNA0058539,GOMC.bin.9930,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708708/
6204,CNS0708709,CNP0004049,CNA0058544,GOMC.bin.9931,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708709/
6205,CNS0708710,CNP0004049,CNA0058549,GOMC.bin.9932,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__WOR-3;c__UBA3072;o__UBA3072;f__UBA3072;g__JAFGHJ01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708710/
6206,CNS0708711,CNP0004049,CNA0058553,GOMC.bin.9933,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__QMZP01;f__QMZP01;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708711/
6207,CNS0708712,CNP0004049,CNA0058558,GOMC.bin.9934,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Fibrobacterota;c__Chitinivibrionia;o__Chitinivibrionales;f__Chitinispirillaceae;g__JAFGNB01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708712/
6208,CNS0708713,CNP0004049,CNA0058563,GOMC.bin.9935,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA2162;g__MGML01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708713/
6209,CNS0708714,CNP0004049,CNA0058567,GOMC.bin.9936,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6429;f__UBA6429;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708714/
6210,CNS0708715,CNP0004049,CNA0058572,GOMC.bin.9937,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708715/
6211,CNS0708716,CNP0004049,CNA0058577,GOMC.bin.9938,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__SG8-52-3;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708716/
6212,CNS0708717,CNP0004049,CNA0058582,GOMC.bin.9939,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__Aenigmatarchaeales;f__Aenigmatarchaeaceae;g__JAFGAZ01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708717/
6213,CNS0708718,CNP0004049,CNA0058586,GOMC.bin.9940,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__LD21;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708718/
6214,CNS0708719,CNP0004049,CNA0058591,GOMC.bin.9941,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__E44-bin32;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708719/
6215,CNS0708720,CNP0004049,CNA0058595,GOMC.bin.9942,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA4486;f__UBA4486;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708720/
6216,CNS0708721,CNP0004049,CNA0058599,GOMC.bin.9943,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Micrarchaeota;c__Micrarchaeia;o__Anstonellales;f__Bilamarchaeaceae;g__Bilamarchaeum;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708721/
6217,CNS0708722,CNP0004049,CNA0058603,GOMC.bin.9944,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708722/
6218,CNS0708723,CNP0004049,CNA0058606,GOMC.bin.9945,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__DSM-4660;o__Desulfatiglandales;f__HGW-15;g__JAFGDM01;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708723/
6219,CNS0708724,CNP0004049,CNA0058611,GOMC.bin.9946,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708724/
6220,CNS0708725,CNP0004049,CNA0058614,GOMC.bin.9947,marine metagenome,Ocean,,metagenome,29.46 N 89.88 W,Atlantic Ocean,,,,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__,2011-11-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708725/
6221,CNS0708726,CNP0004049,CNA0058617,GOMC.bin.9948,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosudaceae;g__Desulfosudis;s__,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708726/
6222,CNS0708727,CNP0004049,CNA0058622,GOMC.bin.9949,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Vermiphilaceae;g__SOIL31;s__,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708727/
6223,CNS0708729,CNP0004049,CNA0058628,GOMC.bin.9951,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA5862;g__UBA5862;s__UBA5862 sp002408105,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708729/
6224,CNS0708730,CNP0004049,CNA0058633,GOMC.bin.9952,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__;g__;s__,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708730/
6225,CNS0708731,CNP0004049,CNA0058637,GOMC.bin.9953,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__;g__;s__,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708731/
6226,CNS0708732,CNP0004049,CNA0058640,GOMC.bin.9954,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__UBA2233;c__UBA2233;o__UBA2233;f__UBA2233;g__UBA2233;s__UBA2233 sp002347965,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708732/
6227,CNS0708734,CNP0004049,CNA0058651,GOMC.bin.9956,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__Puniceispirillaceae;g__UBA685;s__,2011-08-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708734/
6228,CNS0708736,CNP0004049,CNA0058663,GOMC.bin.9958,marine metagenome,Ocean,,metagenome,33.99 S 151.23 E,Pacific Ocean,,,,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__Poseidoniaceae;g__MGIIa-L1;s__MGIIa-L1 sp003602645,2011-08-16,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708736/
6229,CNS0708740,CNP0004049,CNA0058682,GOMC.bin.9962,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__WVYX01;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708740/
6230,CNS0708741,CNP0004049,CNA0058685,GOMC.bin.9963,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708741/
6231,CNS0708742,CNP0004049,CNA0058691,GOMC.bin.9964,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Planctomycetota;c__DG-23;o__DG-23;f__;g__;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708742/
6232,CNS0708743,CNP0004049,CNA0058696,GOMC.bin.9965,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__;o__;f__;g__;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708743/
6233,CNS0708744,CNP0004049,CNA0058702,GOMC.bin.9966,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__;g__;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708744/
6234,CNS0708745,CNP0004049,CNA0058708,GOMC.bin.9967,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA11136;f__UBA11136;g__;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708745/
6235,CNS0708728,CNP0004049,CNA0058625,GOMC.bin.9950,marine metagenome,Ocean,,metagenome,29.46 N 89.89 W,Atlantic Ocean,,,,d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales;f__;g__;s__,2011-11-22,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708728/
6236,CNS0708746,CNP0004049,CNA0058715,GOMC.bin.9968,marine metagenome,Ocean,,metagenome,27.79 N 126.89 E,Indian Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__KS3-K002;g__KS3-K002;s__,2014-04-17,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708746/
6237,CNS0708747,CNP0004049,CNA0058721,GOMC.bin.9969,marine metagenome,Ocean,,metagenome,27.81 N 126.91 E,Indian Ocean,,,,d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__KS3-K002;f__JABDQB01;g__;s__,2014-04-18,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708747/
6238,CNS0708749,CNP0004049,CNA0058732,GOMC.bin.9971,marine metagenome,Ocean,,metagenome,22.19 N 114.13 E,Indian Ocean,,,,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium_A;s__,1905-07-06,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708749/
6239,CNS0708750,CNP0004049,CNA0058739,GOMC.bin.9972,marine metagenome,Ocean,,metagenome,22.19 N 114.13 E,Indian Ocean,,,,d__Bacteria;p__Bacteroidota;c__Chlorobia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium_A;s__Chlorobium_A sp015482705,1905-07-06,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708750/
6240,CNS0708796,CNP0004049,CNA0059009,GOMC.bin.10018,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA11858;g__B10-G9;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708796/
6241,CNS0708797,CNP0004049,CNA0059014,GOMC.bin.10019,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__RBG-13-51-36;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708797/
6242,CNS0708798,CNP0004049,CNA0059018,GOMC.bin.10020,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__DSM-19610;f__DSM-19610;g__Thiogranum;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708798/
6243,CNS0708799,CNP0004049,CNA0059024,GOMC.bin.10021,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Hydrogenedentota;c__;o__;f__;g__;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708799/
6244,CNS0708800,CNP0004049,CNA0059029,GOMC.bin.10022,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708800/
6245,CNS0708801,CNP0004049,CNA0059033,GOMC.bin.10023,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__JACIWR01;f__JACIWR01;g__;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708801/
6246,CNS0708802,CNP0004049,CNA0059038,GOMC.bin.10024,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708802/
6247,CNS0708803,CNP0004049,CNA0059044,GOMC.bin.10025,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Aerophobota;c__Aerophobia;o__Aerophobales;f__AE-B3A;g__AE-B3A;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708803/
6248,CNS0708804,CNP0004049,CNA0059048,GOMC.bin.10026,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__Fen-1342;g__JAHJAR01;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708804/
6249,CNS0708805,CNP0004049,CNA0059053,GOMC.bin.10027,marine metagenome,Ocean,,metagenome,56.10 N 10.46 E,Atlantic Ocean,,,,d__Bacteria;p__Planctomycetota;c__Brocadiae;o__SM23-32;f__SM23-32;g__SM23-32;s__,2013-05-01,,,,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708805/
