Unnamed: 0,sample_id,project_id,assembly_id,sample_name,latitude_and_longitude,location,species,data_type,download
4764,CNS0706534,CNP0004049,CNA0056825,GOMC.bin.7707,30.12 N 42.12 W,Atlantic Ocean,d__Bacteria;p__WOR-3;c__UBA3073;o__UBA3073;f__UBA3073;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706534/
4171,CNS0715699,CNP0004049,CNA0053993,GOMC.bin.6462,62.20 S 58.94 W,Southern Ocean,d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__GCA-2753255;g__JADGAV01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0715699/
944,CNS0701687,CNP0004049,CNA0057178,GOMC.bin.1224,73.76 N 8.46 E,Arctic Ocean,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__JAAKFX01;s__JAAKFX01 sp011064905,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701687/
6519,CNS0716389,CNP0004049,CNA0054683,GOMC.bin.10515,36.50 N 25.45 E,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomarinum;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0716389/
6597,CNS0709534,CNP0004049,CNA0063121,GOMC.bin.10822,22.70 N 158.10 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__PZPK01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709534/
3359,CNS0704589,CNP0004049,CNA0056243,GOMC.bin.4286,26.14 N 44.83 W,Atlantic Ocean,d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__WAMZ01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704589/
4907,CNS0706756,CNP0004049,CNA0057740,GOMC.bin.7929,19.93 S 146.52 E,Pacific Ocean,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__A4b;g__UBA6055;s__UBA6055 sp011523545,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706756/
8263,CNS0712178,CNP0004049,CNA0066711,GOMC.bin.13663,68.58 S 77.97 E,Southern Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__QNYL01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712178/
378,CNS0700941,CNP0004049,CNA0055344,GOMC.bin.445,36.91 N 121.16 W,Pacific Ocean,d__Bacteria;p__Atribacterota;c__JS1;o__SB-45;f__34-128;g__34-128;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700941/
7583,CNS0710956,CNP0004049,CNA0061144,GOMC.bin.12441,19.91 N 115.24 E,Indian Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA11663;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710956/
2981,CNS0704192,CNP0004049,CNA0063234,GOMC.bin.3889,9.84 N 104.29 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__UBA1672;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704192/
2218,CNS0703234,CNP0004049,CNA0057832,GOMC.bin.2931,27.01 N 110.59 W,Pacific Ocean,d__Bacteria;p__Cloacimonadota;c__Cloacimonadia;o__Cloacimonadales;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703234/
127,CNS0700634,CNP0004049,CNA0055037,GOMC.bin.138,3.80 S 152.10 E,Pacific Ocean,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA985;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700634/
6660,CNS0709571,CNP0004049,CNA0063285,GOMC.bin.10915,81.02 N 81.58 W,Arctic Ocean,d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709571/
9582,CNS0714194,CNP0004049,CNA0068597,GOMC.bin.15694,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfurivibrionaceae;g__Desulfobia;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714194/
3795,CNS0705431,CNP0004049,CNA0060355,GOMC.bin.5194,36.80 N 121.80 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Erythrobacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705431/
605,CNS0701208,CNP0004049,CNA0055703,GOMC.bin.735,18.55 N 81.80 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicyclus;s__Roseicyclus sp016763475,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701208/
244,CNS0700743,CNP0004049,CNA0055146,GOMC.bin.247,3.73 S 151.67 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Kangiellaceae;g__GCA-002733465;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700743/
1121,CNS0701905,CNP0004049,CNA0058217,GOMC.bin.1442,44.29 N 34.98 E,Atlantic Ocean,d__Bacteria;p__Actinobacteriota;c__Humimicrobiia;o__Humimicrobiales;f__Humimicrobiaceae;g__Hydromicrobium;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701905/
6389,CNS0708989,CNP0004049,CNA0060192,GOMC.bin.10211,16.83 N 71.80 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__41-12-T18;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708989/
4642,CNS0706385,CNP0004049,CNA0065300,GOMC.bin.7558,30.21 N 114.66 W,Pacific Ocean,d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__SM23-39;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706385/
2943,CNS0704151,CNP0004049,CNA0062973,GOMC.bin.3848,21.99 S 176.57 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota;c__Dissulfuribacteria;o__Dissulfuribacterales;f__QOAL01;g__JAADCZ01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704151/
2332,CNS0703387,CNP0004049,CNA0058597,GOMC.bin.3084,27.01 N 110.60 W,Pacific Ocean,d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__CG10238-14;f__EX4484-224;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703387/
1128,CNS0701913,CNP0004049,CNA0058263,GOMC.bin.1450,44.29 N 34.98 E,Atlantic Ocean,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__RBG-16-57-9;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701913/
3358,CNS0704588,CNP0004049,CNA0056241,GOMC.bin.4285,26.14 N 44.83 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704588/
9469,CNS0713891,CNP0004049,CNA0068294,GOMC.bin.15391,68.60 S 78.19 E,Southern Ocean,d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__Dehalococcoidales;f__UBA5760;g__UBA5760;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713891/
3724,CNS0705259,CNP0004049,CNA0059262,GOMC.bin.5022,34.98 S 152.25 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705259/
2395,CNS0703461,CNP0004049,CNA0058988,GOMC.bin.3158,27.01 N 110.60 W,Pacific Ocean,d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__S016-38;f__S016-38;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703461/
3767,CNS0705376,CNP0004049,CNA0059989,GOMC.bin.5139,24.55 S 153.63 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705376/
6451,CNS0709061,CNP0004049,CNA0060636,GOMC.bin.10283,16.83 N 71.98 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiohalomonadales;f__Thiohalomonadaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709061/
3163,CNS0704380,CNP0004049,CNA0064240,GOMC.bin.4077,37.33 N 126.59 E,Pacific Ocean,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__B33-G15;f__JAFCGN01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704380/
5999,CNS0708412,CNP0004049,CNA0066178,GOMC.bin.9634,34.39 N 119.85 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__GCA-2748055;g__GCA-2748055;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708412/
1456,CNS0702382,CNP0004049,CNA0061034,GOMC.bin.1930,27.01 N 111.41 W,Pacific Ocean,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__UBA233;g__UBA233;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702382/
8268,CNS0712183,CNP0004049,CNA0066724,GOMC.bin.13668,68.58 S 77.97 E,Southern Ocean,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter rectalis,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712183/
8073,CNS0711767,CNP0004049,CNA0065196,GOMC.bin.13252,53.80 N 128.83 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingobium;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711767/
7114,CNS0710149,CNP0004049,CNA0065923,GOMC.bin.11551,51.64 N 9.71 W,Atlantic Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Algisphaera;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710149/
9723,CNS0714455,CNP0004049,CNA0068858,GOMC.bin.15955,36.75 N 122.01 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714455/
7313,CNS0710647,CNP0004049,CNA0059488,GOMC.bin.12049,36.80 N 121.80 W,Pacific Ocean,d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales;f__Haliangiaceae;g__Haliangium;s__Haliangium ochraceum,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710647/
7099,CNS0710129,CNP0004049,CNA0065843,GOMC.bin.11531,44.34 N 68.06 W,Atlantic Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710129/
6454,CNS0709064,CNP0004049,CNA0060649,GOMC.bin.10286,16.83 N 71.98 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__41-12-T18;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709064/
3970,CNS0705685,CNP0004049,CNA0061927,GOMC.bin.5459,77.70 S 160.75 E,Southern Ocean,d__Bacteria;p__Eremiobacterota;c__Eremiobacteria;o__Baltobacterales;f__Baltobacteraceae;g__Palsa-1515;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705685/
2453,CNS0703540,CNP0004049,CNA0059487,GOMC.bin.3237,27.01 N 110.60 W,Pacific Ocean,d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Thermoproteales;f__B15-G16;g__B15-G16;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703540/
3362,CNS0704592,CNP0004049,CNA0056252,GOMC.bin.4289,26.14 N 44.83 W,Atlantic Ocean,d__Bacteria;p__WOR-3;c__Hydrothermia;o__S141-80;f__S141-80;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704592/
2751,CNS0703946,CNP0004049,CNA0061918,GOMC.bin.3643,27.01 N 111.41 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__JAFGXI01;g__JAFGXI01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703946/
9528,CNS0714033,CNP0004049,CNA0068436,GOMC.bin.15533,70.55 N 122.91 W,Arctic Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0714033/
5357,CNS0707532,CNP0004049,CNA0062122,GOMC.bin.8705,29.27 N 94.81 W,Atlantic Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__UBA1924;g__UBA1924;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707532/
8436,CNS0712483,CNP0004049,CNA0067458,GOMC.bin.13968,31.00 N 123.00 E,Pacific Ocean,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__SW10;s__SW10 sp018222765,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712483/
1893,CNS0703004,CNP0004049,CNA0056842,GOMC.bin.2552,27.04 N 111.25 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__NBLH01;g__NBLH01;s__NBLH01 sp002084525,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703004/
2639,CNS0703826,CNP0004049,CNA0061218,GOMC.bin.3523,36.23 N 33.90 W,Atlantic Ocean,d__Archaea;p__Methanobacteriota_A;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703826/
9082,CNS0713427,CNP0004049,CNA0067830,GOMC.bin.14912,41.58 N 70.64 W,Atlantic Ocean,d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__UBA7950;f__UBA9294;g__RXOA01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713427/
8355,CNS0712302,CNP0004049,CNA0067053,GOMC.bin.13787,48.58 N 123.50 W,Pacific Ocean,d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__SCGC-AAA011-G17;f__PNOQ01;g__JABIBT01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712302/
1829,CNS0702933,CNP0004049,CNA0056580,GOMC.bin.2481,27.04 N 111.25 W,Pacific Ocean,d__Bacteria;p__B130-G9;c__B130-G9;o__B130-G9;f__B130-G9;g__B130-G9;s__B130-G9 sp003647755,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702933/
4064,CNS0705807,CNP0004049,CNA0062540,GOMC.bin.5581,70.55 N 122.91 W,Arctic Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__NORP154;g__GCA-2400975;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705807/
2108,CNS0703105,CNP0004049,CNA0057248,GOMC.bin.2802,27.02 N 111.38 W,Pacific Ocean,d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__TCS64;f__TCS64;g__B46-G15;s__B46-G15 sp003662205,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703105/
8158,CNS0711940,CNP0004049,CNA0065893,GOMC.bin.13425,53.80 N 128.83 W,Pacific Ocean,d__Bacteria;p__Myxococcota_A;c__UBA796;o__UBA796;f__UBA2385;g__BH17;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711940/
8700,CNS0712841,CNP0004049,CNA0066912,GOMC.bin.14326,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__PS1;f__Thioglobaceae;g__Pseudothioglobus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712841/
493,CNS0701086,CNP0004049,CNA0055489,GOMC.bin.613,45.88 N 129.80 W,Pacific Ocean,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__4572-78;f__4572-78;g__DUEH01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701086/
9244,CNS0713645,CNP0004049,CNA0068048,GOMC.bin.15145,19.15 S 146.64 E,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Holosporales;f__Hepatobacteraceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713645/
1803,CNS0702907,CNP0004049,CNA0056502,GOMC.bin.2455,27.04 N 111.25 W,Pacific Ocean,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__Paceibacterales;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0702907/
9256,CNS0713658,CNP0004049,CNA0068061,GOMC.bin.15158,19.15 S 146.64 E,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__UBA8403;s__UBA8403 sp011524725,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713658/
8674,CNS0712801,CNP0004049,CNA0066799,GOMC.bin.14286,10.62 N 65.17 W,Atlantic Ocean,d__Archaea;p__Thermoplasmatota;c__Poseidoniia;o__Poseidoniales;f__SP79;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712801/
7138,CNS0710178,CNP0004049,CNA0066045,GOMC.bin.11580,51.64 N 9.71 W,Atlantic Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__RFSX01;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710178/
6894,CNS0709804,CNP0004049,CNA0064440,GOMC.bin.11202,67.09 N 50.00 W,Arctic Ocean,d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Pseudanabaena;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709804/
367,CNS0700915,CNP0004049,CNA0055318,GOMC.bin.419,47.75 N 127.76 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota;c__GWC2-55-46;o__GWC2-55-46;f__DRQE01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0700915/
9131,CNS0713477,CNP0004049,CNA0067880,GOMC.bin.14962,41.58 N 70.64 W,Atlantic Ocean,d__Bacteria;p__Spirochaetota;c__B62-G9;o__B62-G9;f__B62-G9;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0713477/
741,CNS0701365,CNP0004049,CNA0056054,GOMC.bin.896,47.76 N 127.76 W,Pacific Ocean,d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__JdFR-42;s__JdFR-42 sp002010305,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701365/
4949,CNS0706808,CNP0004049,CNA0058001,GOMC.bin.7981,8.68 N 84.03 W,Pacific Ocean,d__Bacteria;p__Armatimonadota;c__CAIYQO01;o__WVXJ01;f__DTIZ01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706808/
8236,CNS0712151,CNP0004049,CNA0066633,GOMC.bin.13636,68.58 S 77.97 E,Southern Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Glaciecola;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712151/
8559,CNS0712656,CNP0004049,CNA0066328,GOMC.bin.14141,10.62 N 65.17 W,Atlantic Ocean,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_B;f__DSM-18226;g__Mesobacillus;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0712656/
6271,CNS0708834,CNP0004049,CNA0059219,GOMC.bin.10056,56.10 N 10.46 E,Atlantic Ocean,d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__B4-G1;f__B4-G1;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708834/
6911,CNS0709824,CNP0004049,CNA0064541,GOMC.bin.11222,67.09 N 50.00 W,Arctic Ocean,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__SCTD01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709824/
7505,CNS0710776,CNP0004049,CNA0060165,GOMC.bin.12261,10.00 N 145.00 W,Pacific Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA8653;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710776/
6281,CNS0708856,CNP0004049,CNA0059373,GOMC.bin.10078,27.73 N 154.90 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0708856/
3635,CNS0705071,CNP0004049,CNA0058152,GOMC.bin.4772,37.31 N 122.00 E,Pacific Ocean,d__Archaea;p__Halobacteriota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanomicrobiaceae;g__Methanolacinia;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0705071/
73,CNS0701163,CNP0004049,CNA0055603,GOMC.bin.690,18.37 N 81.80 W,Atlantic Ocean,d__Archaea;p__Halobacteriota;c__Syntropharchaeia;o__ANME-1;f__ANME-1;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0701163/
5131,CNS0707219,CNP0004049,CNA0060332,GOMC.bin.8392,22.53 N 114.03 E,Indian Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__GCA-2729495;f__GCA-2729495;g__J054;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707219/
9855,CNS0707681,CNP0004049,CNA0062878,GOMC.bin.8854,12.13 N 68.29 W,Atlantic Ocean,d__Bacteria;p__Planctomycetota;c__UBA11346;o__UBA11346;f__UBA11346;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707681/
5556,CNS0707862,CNP0004049,CNA0063719,GOMC.bin.9035,36.75 N 122.01 W,Pacific Ocean,d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__UBA1845;f__UBA1845;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707862/
6496,CNS0709179,CNP0004049,CNA0061316,GOMC.bin.10457,64.77 S 64.05 W,Southern Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Shewanellaceae;g__Shewanella;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0709179/
7692,CNS0711170,CNP0004049,CNA0062310,GOMC.bin.12655,34.72 N 76.67 W,Atlantic Ocean,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__CAJQKF01;g__CAJQKF01;s__CAJQKF01 sp905478855,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711170/
4662,CNS0706406,CNP0004049,CNA0065404,GOMC.bin.7579,30.21 N 114.66 W,Pacific Ocean,d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__DHVEG-1;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0706406/
2928,CNS0704136,CNP0004049,CNA0062880,GOMC.bin.3833,21.99 S 176.57 W,Pacific Ocean,d__Bacteria;p__Krumholzibacteriota;c__Krumholzibacteria;o__LZORAL124-64-63;f__LZORAL124-64-63;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704136/
5566,CNS0707875,CNP0004049,CNA0063778,GOMC.bin.9048,36.75 N 122.01 W,Pacific Ocean,d__Bacteria;p__Chloroflexota;c__UBA11872;o__UBA11872;f__VXNJ01;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707875/
7603,CNS0710984,CNP0004049,CNA0061318,GOMC.bin.12469,32.73 N 117.21 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Marivita;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0710984/
2266,CNS0703299,CNP0004049,CNA0058125,GOMC.bin.2996,27.01 N 110.59 W,Pacific Ocean,d__Bacteria;p__Desulfobacterota;c__BSN033;o__B13-G15;f__B13-G15;g__B73-G16;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0703299/
7930,CNS0711505,CNP0004049,CNA0063972,GOMC.bin.12990,15.16 S 13.35 W,Atlantic Ocean,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales_E;f__DSM-19205;g__Thiospirochaeta;s__Thiospirochaeta sp003247135,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0711505/
5638,CNS0707969,CNP0004049,CNA0064277,GOMC.bin.9142,36.61 N 122.62 W,Pacific Ocean,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Afifellaceae;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0707969/
2920,CNS0704128,CNP0004049,CNA0062830,GOMC.bin.3825,21.99 S 176.57 W,Pacific Ocean,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SpSt-205;f__;g__;s__,Public,https://ftp.cngb.org/pub/CNSA/data2/CNP0004049/CNS0704128/
